tweet_longitude,tweet_latitude,timestamp,status,phrase
121.03634781,14.63927286,2019-02-10 10:44:50,Happy Birthday to our Greatest Showman - Mr M! ♥️ Big Hug Star Magic Fam! World Class prod from the country’s best!… https://t.co/ukQP8ksTDZ,world
72.8764,19.0621,2019-02-10 11:17:37,"Completed and in operation housing some of the most innovative companies in the world, #OneBKC is a 2 million squar… https://t.co/roNbRyZD9J",world
12.3267,45.4386,2019-02-10 13:04:02,"#memories of #Venice with snow !!!,world
,world
#instagood #view #colors #italy #world ,world
#new_photoitalia #instalike #like… https://t.co/eSpbDz8NA1",world
-2.0,54.0,2019-02-10 09:22:42,"Your INVITATION is God's AUTHORISATION to help you,help
🙏🙏🙏🙏🙏🙏🙏🙏,help
,help
I AM GRACE QUALIFIED ,help
#church #jesus #event #god #love… https://t.co/05AXDN8F8L",help
-93.20944444,37.02722222,2019-02-10 12:45:53,For only $15 you can help https://t.co/Fy2Xw33nRX help other non profits that don’t have the budget to pay us. @ Oz… https://t.co/b8jc45Ae2m,help
-0.7594,52.0406,2019-02-10 12:36:52,Hit my 130 minute mark almost exactly this morning. Not bad after a few pints yesterday and awful weather this morn… https://t.co/EA5DXmyYWK,weather
-73.9675,40.7779,2019-02-10 06:13:28,"Had to post this fire. been friends 8 years. adream2inspire__ @ Manhattan, New York https://t.co/xUqBTd46el",fire
-79.4855297,43.6850156,2019-02-10 07:42:06,"Fire (residential) [York],fire
Weston Road,fire
b/w Dennis Avenue / Barr Avenue,fire
Dispatched: 10/02/19 @ 02:33 EST,fire
[Stn: 421] A… https://t.co/DeOf0bsacl",fire
-79.4855297,43.6850156,2019-02-10 07:52:03,"[UD] 1 Alarm ,fire
Fire (residential) [York],fire
Weston Road,fire
b/w Dennis Avenue / Barr Avenue,fire
Dispatched: 10/02/19 @ 02:33 ES… https://t.co/BCNa8iWD2P",fire
-79.4919123,43.7317048,2019-02-10 15:56:04,"Vehicle Fire [North York],fire
Compton Crescent,fire
b/w Calvington Drive / Calvington Drive,fire
Dispatched: 10/02/19 @ 10:51 EST… https://t.co/8hMsFyeaML",fire
130.39460223,33.59643134,2019-02-10 06:54:05,I'm at Live House CB in 福岡市 https://t.co/iSJpRU8WkZ,house
117.0,31.83333333,2019-02-10 07:17:08,"去外婆家的路上。,house
On the way to my grandmother's house @ Anhui https://t.co/zovqTX3ML5",house
-117.09320965,32.66487288,2019-02-10 07:19:33,To four &amp; more @coupdehops! @ Machete Beer House https://t.co/8tdv7qCB7s,house
30.4185433,-22.99468219,2019-02-10 07:47:58,Sun ☀️ kissed in black?? Lol 😝 @ Christ Worship House Church (Shayandima) https://t.co/O7cTM4E0WC,house
-118.3385351,34.0989667,2019-02-10 09:24:21,"The Roots Grammy Jam: Nite 2,house
So many talented people I'm the room, it's hard to breathe. #BlackMagic @ Live House H… https://t.co/rERD2HhtxT",house
33.20388439,35.34742726,2019-02-10 09:34:24,Monday @ Roadhouse Alsancak #cyprusevents @ Road House Bar https://t.co/YCG36VzZKq,house
140.87271179,38.2586817,2019-02-10 10:02:18,"チェキの余白は許さない (@ Live House 88 in 仙台市, 宮城県) https://t.co/t6TVNYhBZd",house
100.53966504,13.74590865,2019-02-10 10:04:20,"💗 #INTOYURI_FanmeetinginBKK (@ GMM Live House in Pathum Wan, Bangkok) https://t.co/h0JtVkB50y https://t.co/7emuXIJHzq",house
100.52974659,13.74890274,2019-02-10 10:51:22,"I'm at Yelo House in Pathum Wan, Bangkok https://t.co/yLLtsDFDyd",house
116.08938766,5.96264635,2019-02-10 11:18:53,"I'm at Strawberry Cake House in Kota Kinabalu, Sabah https://t.co/XFDhqWbh1t",house
121.90721383,11.98704945,2019-02-10 11:28:45,Staff house @ Shangri-La's Boracay Resort and Spa https://t.co/VQ6PV7sQI5,house
-6.07520142,53.38902801,2019-02-10 13:02:45,"Chilling in The Dog House yesterday on a comfy bed, lovely food... @ The Dog House Howth https://t.co/boX7Wgr4Gn",house
6.14593,46.20021,2019-02-10 13:39:41,"“Whose woods these are I think I know. His house is in the village, though;He will not see me stopping here. To wat… https://t.co/cWsmajZbXj",house
101.75934651,3.19698808,2019-02-10 13:40:32,"I'm at Restoran Al Kader Curry House in Kuala Lumpur, Selangor w/ @syedhafisdzul @fzasabree https://t.co/KBCLGv6hke",house
-77.03660488,38.89684467,2019-02-10 14:32:25,"Ha, ha, ha.... #politics #politicalsatire #pinkfloyd #resisttrump #funnymemes @ The White House https://t.co/mLetsDxRFb",house
-3.99138889,40.64527778,2019-02-10 16:10:59,"Falda nueva in da house, siguiendo el tutorial de @menudonumerito 😁,house
Me gusta cómo queda con la blusa #kiwipattern.… https://t.co/iYqLjDT5jq",house
80.2485063,13.0665604,2019-02-10 06:09:34,"See our latest Chennai, TN, India job and click to apply: Sr Manager- FPNA - https://t.co/eg3Mth4DNE #FinTech #Finance",job
80.2485063,13.0665604,2019-02-10 07:10:52,"This job is now open at Standard Chartered Bank in #Chennai, TN. Follow us and turn on mobile alerts to hear about… https://t.co/0hraf8u8DK",job
77.5992708,12.9765944,2019-02-10 07:27:01,"Interested in a job in #Bengaluru, KA? This could be a great fit. Click the link in our bio to apply: Info Security… https://t.co/IE0AfEDtN0",job
77.5992708,12.9765944,2019-02-10 07:27:01,"Interested in a job in #Bengaluru, KA? This could be a great fit. Click the link in our bio to apply: Info Security… https://t.co/IE0AfEDtN0",job
-81.3049392,41.6793503,2019-02-10 07:36:26,"Interested in a job in #Mentor, OH? This could be a great fit: https://t.co/u2qeyuFRGv #BostonMarket",job
2.1734035,41.3850639,2019-02-10 07:51:16,"See our latest #Barcelona, CT job and click to apply: Clinical Research Associate, Oncology (Contract, Home-Based,… https://t.co/XERlOeoGms",job
79.9465841,12.9666662,2019-02-10 07:54:28,"This job is now open at Flex in #Sriperumbudur, TN. Follow us and turn on mobile alerts to hear about jobs like the… https://t.co/QkLFGZ1Ri1",job
151.2092955,-33.8688197,2019-02-10 08:19:10,"This job might be a great fit for you: Site Acquisition Manager | SAED | Telco - https://t.co/Hwa8xW65EY #Sydney, NSW #IT",job
-6.2603097,53.3498053,2019-02-10 08:42:21,"Can you recommend anyone for this job in #Dublin, County Dublin? https://t.co/GZMp263shT #Finance",job
-3.17909,51.481581,2019-02-10 08:58:22,"Interested in a job in #Cardiff, Wales? This could be a great fit: https://t.co/j3stLh1wCI #Sales",job
4.4709968,50.8854878,2019-02-10 09:43:38,"Have you ever had a role like ""Tax Compliance Analyst - Europe""? What did you like most about that job? #Retail #Zaventem, Flanders",job
121.0244452,14.554729,2019-02-10 10:22:52,"This job might be a great fit for you: Principal DevOps Engineer - https://t.co/VlFrmUYx31 #Makati, NCR #IT",job
-112.1413188,33.8665824,2019-02-10 11:00:59,This job might be a great fit for you: Server - Full Time - https://t.co/GMtewzmw9a #SeniorLiving #Server,job
0.626891,45.7087182,2019-02-10 11:08:59,Interested in a job in Nouvelle-Aquitaine? This could be a great fit: https://t.co/Nf7XYSFwgp #Sales,job
-46.6333094,-23.5505199,2019-02-10 11:14:51,"See our latest #SãoPaulo, SP #Marketing job opportunity and click the link in our bio to apply: Market &amp; Commercial… https://t.co/4vj75HmoJ0",job
-104.8319195,39.7294319,2019-02-10 11:56:04,Can you recommend anyone for this job? Class A Driver - https://t.co/T2YVchuqTn #RideAmerica #CDL,job
-74.0007613,40.7207559,2019-02-10 12:07:42,Certificates and job interviews  https://t.co/2iOGglHxD1,job
-72.9106202,41.5083668,2019-02-10 12:51:31,Looking to score a job at Lane Construction Corporation? You're in luck. Click the link in our bio for the job desc… https://t.co/GpU72ZCmsG,job
-82.6348602,31.5174219,2019-02-10 12:54:02,Can you recommend anyone for this job? Shift Supervisor - https://t.co/bHwEFbh4Jm #CoreCivicCareers #corrections,job
-71.2377548,42.2809285,2019-02-10 13:12:13,"See our latest #Needham, MA job opportunity and click the link in our bio to apply: Medical Technologist at Beth Is… https://t.co/xMlM5WTSrX",job
-73.5387341,41.0534302,2019-02-10 13:38:26,"Can you recommend anyone for this #Banking job in #Stamford, CT? Click the link in our bio to see it and more. Oper… https://t.co/4b9hBjbNRN",job
-96.9415035,32.8631412,2019-02-10 13:44:27,"Join the Vizient team! See our latest job opening here: https://t.co/qtvBBl0ToG #BusinessMgmt #Irving, TX",job
-73.5387341,41.0534302,2019-02-10 13:48:58,"Don't be shy. Score a job like ""Senior Software Engineer /Developer– Java"" at Carlson Wagonlit Travel by asking for… https://t.co/2IYn45lf6k",job
-77.1542684,38.7188716,2019-02-10 13:51:58,"Can you recommend anyone for this job in Fort Belvoir, VA? https://t.co/FwGa5umJM8 #BoozAllen #Government",job
-80.8431267,35.2270869,2019-02-10 13:59:32,"American Airlines is looking for teammates like you. See our latest #Aerospace job openings, including ""Supervisor,… https://t.co/8sQ5ZhAsD1",job
-77.5063739,37.665978,2019-02-10 13:59:50,"Don't be shy. Score a job like ""Sr Staff Data &amp; Information Architect"" at General Electric by asking for referrals.… https://t.co/13q7Vu8kbS",job
-75.4279748,38.9126129,2019-02-10 14:02:23,"Join the Aveanna Healthcare team! See our latest #HR job openings, including ""Operations Specialist"", via the link in our bio. #Milford, DE",job
-79.3831843,43.653226,2019-02-10 14:34:05,"Can you recommend anyone for this job? Senior Manager, Finance - https://t.co/KbJ0RbGNsf #Finance #Toronto, ON",job
-84.8432852,37.762298,2019-02-10 14:35:55,"Nervous to apply for a job like ""Controls Engineer"" at Corning? Apply even if you're not a 100% match. You might be… https://t.co/W1gbrVGsTM",job
-96.7969879,32.7766642,2019-02-10 14:39:24,"Can you recommend anyone for this job in #Dallas, TX? https://t.co/mqzxFA6xKz #Retail",job
-75.18,39.95,2019-02-10 14:41:34,"Interested in a job in #Philadelphia, PA? This could be a great fit. Click the link in our bio to apply: Postdoctor… https://t.co/MWD66EyzTh",job
-76.6228375,39.1376872,2019-02-10 14:44:35,"Can you recommend anyone for this job? Psychiatrist, Outpatient - UM Baltimore Washington Medical Center -… https://t.co/2EQ30caRgw",job
-94.201891,45.6143928,2019-02-10 15:04:57,"Don't be shy. Score a job like ""Parts Delivery"" at O'Reilly Auto Parts by asking for referrals. It's a great way to… https://t.co/GhPY0o55nt",job
-92.8380049,33.571609,2019-02-10 15:12:28,This #Sales job might be a great fit for you. Click the link in our bio to see it and more. Store Counter Sales at… https://t.co/u7nmg3BI6s,job
-93.4555093,45.0105194,2019-02-10 15:12:49,"Robert Half Technology is looking for teammates like you. See our latest #QA job openings, including ""Quality Assur… https://t.co/rNwY4yNiWC",job
10.4762485,52.3073694,2019-02-10 15:17:28,"This job is now open at UPS in #BS, NDS. Follow us and turn on mobile alerts to hear about jobs like these as soon… https://t.co/TPyuuqUGh1",job
-77.4643869,37.6701493,2019-02-10 15:17:32,"See our latest #GlenAllen, VA job and click to apply: Specialty Beauty Advisor - https://t.co/qvrxetCLwv #Cosmetology",job
-84.66,39.04,2019-02-10 15:18:50,This #Finance job might be a great fit for you. Click the link in our bio to see it and more. Lead Finance Speciali… https://t.co/QowQed5QZs,job
-100.4059384,32.4709519,2019-02-10 15:23:59,Looking to score a job at Basic Energy Services? You're in luck. Click the link in our bio for the job description… https://t.co/onDFkie7KP,job
-80.8431267,35.2270869,2019-02-10 15:27:01,"Can you recommend anyone for this job? Communications Advisor, Wells Fargo Asset Management Internal and Executive… https://t.co/RbmF4oc3pp",job
-93.0602058,34.4671887,2019-02-10 15:27:54,"Don't be shy. Score a job like ""Shift Supervisor Management Trainee"" at CVS Health by asking for referrals. It's a… https://t.co/PnzkzqmwE3",job
-105.937799,35.6869752,2019-02-10 15:32:22,"Can you recommend anyone for this job? Security Officer- Resort - https://t.co/IYMAOlf31t #security #SantaFe, NM",job
-82.4571776,27.950575,2019-02-10 15:33:17,"Interested in a job in #Tampa, FL? This could be a great fit. Click the link in our bio to apply: Production Operator at GAF #Manufacturing",job
-77.3570028,38.9586307,2019-02-10 15:34:15,"Join the Allied Universal team! See our latest #security job openings, including ""Armed Mid-Day Security Officer"",… https://t.co/pfS6NlnyfX",job
-85.6680863,42.9633599,2019-02-10 15:41:51,"See our latest #GrandRapids, MI #Accounting job opportunity and click the link in our bio to apply: Staff Accountan… https://t.co/GhVyI1J4Zw",job
-81.4114142,30.2745944,2019-02-10 15:43:21,"Can you recommend anyone for this #Sales job in #JacksonvilleBeach, FL? Click the link in our bio to see it and mor… https://t.co/vsddZ4fDkl",job
-86.357525,32.353679,2019-02-10 15:47:22,"Interested in a job in #Montgomery, AL? This could be a great fit. Click the link in our bio to apply: Mechanic - H… https://t.co/hWMFabmiDK",job
-77.2381756,42.8742432,2019-02-10 15:55:23,"Don't be shy. Score a job like ""Seasonal (up to 40 hours) Overnight Stocker OPEN INTERVIEWS FEB.13 10am - 6pm"" at L… https://t.co/ssqCHjgfEM",job
-74.3646122,40.7146376,2019-02-10 15:57:18,"Kelly Services is looking for teammates like you. See our latest Biotech/Clinical/R&amp;D/Science job openings, includi… https://t.co/RW9sCfiEos",job
-87.6297982,41.8781136,2019-02-10 15:59:44,"Don't be shy. Score a job like ""Financial Analyst"" at Robert Half Finance &amp; Accounting by asking for referrals. It'… https://t.co/2VDzJtP84G",job
-96.7969879,32.7766642,2019-02-10 16:01:26,Looking to score a job at OfficeTeam? You're in luck. Click the link in our bio for the job description and informa… https://t.co/z2gOvymKex,job
-95.9945809,36.1510884,2019-02-10 16:08:35,"This job might be a great fit for you. Click the link in our bio to see it and more. CNG Mechanic- Tulsa, OK at Lov… https://t.co/zkNrZwybWp",job
-71.3538385,41.8514334,2019-02-10 16:09:55,"Don't be shy. Score a job like ""Store Counter Sales"" at O'Reilly Auto Parts by asking for referrals. It's a great w… https://t.co/hEq4711gc9",job
-108.5506486,39.0638705,2019-02-10 16:11:25,"Interested in a job in #GrandJunction, CO? This could be a great fit: https://t.co/vVXjcXSLa1 #Sales",job
1.40452655,38.88609273,2019-02-10 08:20:56,"Never Forget @spaceibiza Forever,space
•,space
•,space
•,space
#ibiza #spain #ibz #balearics #eivissa #playadenbossa #spaceibiza #space27… https://t.co/o8EfPNSzTZ",space
-79.61967837,43.68429404,2019-02-10 12:51:37,TDIL the meaning of ‘hurtling’.  John &amp; Marci were ‘hurtling’ thru space &amp; time in the limo ride to the airport. Jo… https://t.co/8G5deE0mWv,space
-1.750833,53.792815,2019-02-10 07:46:53,Picture gallery: Hopping the barriers on Manchester Road https://t.co/K88D2IBKvq https://t.co/YDqrgIpjT8,picture
-84.51197505,39.0987273,2019-02-10 14:33:24,"This will always be my favorite picture for a few reasons. 1. Cinci Ofest did not disappoint, especially Tin Roof 2… https://t.co/JdxHcN3Vei",picture
-80.5208,44.4333,2019-02-10 06:06:13,1am: - https://t.co/gMa2jj8Uo5 #Parry Sound #Weather,sound
150.3254235,-33.6465775,2019-02-10 08:10:32,"The sweet sound of silence #bluemountains #bushwalking #GrandCanyonTrail @ Grand Canyon Track, Blue Mountains Natio… https://t.co/2y6gjyKJ8l",sound
139.69807294,35.65870092,2019-02-10 11:05:06,"tonight♪♪,sound
,sound
【2月10日 (日) CRITICAL SOUND TOKYO】,sound
.,sound
『ロンドンで今最も旬なレーベルナイトが遂に日本初上陸』,sound
.,sound
Studio:,sound
Kasra (#CriticalMusic | UK),sound
DJ… https://t.co/eFbqJaWqe4",sound
-80.0314803,40.4580686,2019-02-10 15:11:58,"If jobs with titles like ""Downtown PT Package Center Dispatch Supv"" sound appealing to you, follow us to hear about… https://t.co/oJW5n8Ima4",sound
-104.7695962,38.8064287,2019-02-10 15:53:36,"If jobs with titles like ""Configuration Analyst-EDIS"" sound appealing to you, follow us to hear about these types o… https://t.co/IuQKSGvXlW",sound
-122.904799,47.035964,2019-02-10 15:06:08,SB5426 [NEW] Reducing greenhouse gas emissions from hydrofluorocarbons. https://t.co/HAeE2vBVlQ,gas
114.16973084,22.32630177,2019-02-10 08:08:02,Apple 想要提昇 Music 使用率，再次向用戶提供 3 個月免費 https://t.co/3lyl3OSA7p https://t.co/niWJCVC8qU,music
11.34309315,44.49429796,2019-02-10 11:52:36,"#Music is #everywhere - #busker #musician #performing in #Bologna during #tday,music
#acoustic #guitarist #singer #folk… https://t.co/LfLmGMyvx2",music
135.0,-25.0,2019-02-10 11:59:39,Soy una persona trankila la inquieta es mi mente !!!!!! #music #beats #dj #paris #pr #trap #hothothot… https://t.co/fAMxTk1Lvp,music
-76.0872,36.8345,2019-02-10 13:07:42,Would LIVE and LOVE 2 create MUSIC with You!!!!!! Talent and skillz is out of this galaxy!!!! Keep up the great wor… https://t.co/pnsyCPREZc,music
-118.243,34.0522,2019-02-10 13:53:55,"PRE ORDER TODAY.....ALPHA ALBUM AND MERCH.....NEW BEATAPE COMIN SOON HOPE YLL READY!!!!,music
IF MUSIC AINT A DRUG WHAT I… https://t.co/2RAaLV808l",music
-84.3889,33.7566,2019-02-10 14:27:20,Stephen Allen Music - Do or Die from New Album : African American watch now on YouTube https://t.co/mhtPKa7bwZ @ At… https://t.co/M4nAI7Rklz,music
-118.52679,34.04709,2019-02-10 08:30:43,Flying back into Los Angeles I flew over several landmarks such as my high school. #palisadeshighschool #palihigh… https://t.co/r5Pf4kLAEn,school
25.56951084,-25.8531329,2019-02-10 08:48:26,"Kebonang High School,.  15 Feb @ Unit14, Mmabatho, Mafikeng https://t.co/Dm77f5ZU8n",school
48.08110153,29.25828885,2019-02-10 11:18:10,"I'm at A'Takamul International School in Subah alsalem, Mubarak Al-Kabeer https://t.co/ylXpTF89oW",school
-86.5869,35.9897,2019-02-10 12:36:24,"Questions: Do you ever sleep 😴? How do you do it? Full time job, part time job and school?!! Where do you find the… https://t.co/by2Tet6GiD",school
-86.33388761,39.95965239,2019-02-10 14:12:39,"Rehearsing the ""Start of something new,"" as the days count down to:,school
,school
Disney's High School Musical Jr.,school
,school
March 8 and… https://t.co/L0p3djHsUh",school
-81.39121268,28.58745092,2019-02-10 14:34:14,UnderArmour All American camp!! @ Bishop Moore Catholic High School https://t.co/ScvcnpsjSJ,school
-73.94155501,40.84220526,2019-02-10 16:09:15,#Rewind to Bria Barnes (Sr.) at the prestigious 112 #MillroseGames. Thus far Barnes has broken the previous school… https://t.co/PXyGjWKc5w,school
136.0,35.0,2019-02-10 06:13:01,"J A P A N - @KENGO_242 Big respect from the West Coast ,west
#Alamedarecords ,west
#bosssolo @ Japan https://t.co/KQcRos8CM2",west
115.84751772,-31.9469687,2019-02-10 08:24:37,"🤑 (@ Watertown Brand Outlet Centre in West Perth, WA) https://t.co/o8cjn3ot8s",west
107.5,-6.75,2019-02-10 09:53:27,"Caution : ""Bukan habis ngelayad ya"". @ West Java https://t.co/Uu8ArZXfxP",west
122.54076152,7.68805664,2019-02-10 10:44:26,Invading sibugay🌊 can't wait to share our trips down west @Cherrybaguia4 cheenethbaguia @eddmarieencabo @ Buluan Is… https://t.co/JsJvGNeOSb,west
-1.89896389,52.47769397,2019-02-10 11:23:48,I'm at Birmingham - @visit_bham in West Midlands https://t.co/sinDe2iGiZ,west
-71.7876184,42.34872036,2019-02-10 14:27:42,We are hanging out with incredible crew at @uobstacles in West Boylston this morning for their Clear Path for Veter… https://t.co/IIMamoUEwn,west
9.1897,45.4643,2019-02-10 12:28:38,So I've watched Dragon Ball Super Broly movie for the nth time now.... And I'm ready to build this. The figurerise… https://t.co/VWbFhY9Ou1,build
73.8567437,18.5204303,2019-02-10 06:21:43,"Want to land a job like ""Staff Specialist Product Manager - India"" at BMC Software? Applicant tracking systems look… https://t.co/tPKcA7RDAb",land
80.22654533,13.15491932,2019-02-10 12:06:19,"#Residential cmda plot #ForSale in #Madhavaram #ResidentialPlot #Land #Chennai #Property,land
https://t.co/o9we1EQUCp",land
-72.106068,41.3631426,2019-02-10 13:20:14,"Want to land a job like ""Temporary Retail Team Member"" at Follett Corporation? Applicant tracking systems look for… https://t.co/7yk6qlUPNw",land
-81.0348144,34.0007104,2019-02-10 16:05:16,"Want to land a job like ""Outpatient Registered Nurse - RN"" at Fresenius Medical Care? Applicant tracking systems lo… https://t.co/ev3xFKKLfA",land
139.46496591,35.31948745,2019-02-10 07:13:43,"I'm at Hilo Homemade Ice Cream in 藤沢市, 神奈川県 w/ @ryo8655001 https://t.co/em79yDvFFY",ice
-122.40517,37.78698,2019-02-10 12:50:28,"Ice cream party in San Francisco 🍦 🥳 🎉 ,ice
🇺🇸 @ MUSEUM OF ICE CREAM SAN FRANCISCO https://t.co/hbmVud3aLt",ice
-91.1567,30.655,2019-02-10 15:55:16,"Come on in today and get your rolled ice cream cupcakes and make it a great  #familyday @ Zachary, Louisiana https://t.co/wjQsRaryRx",ice
-3.60315578,40.03204424,2019-02-10 07:05:26,Más diseños como este en https://t.co/YBi4zxYgfv #madrid #mensfashion #men #hombre #hot #moda #intimo #interior… https://t.co/FQpN9mHdku,hot
124.84759316,6.49675766,2019-02-10 07:57:58,I'm at Hot Filter https://t.co/sZN702Kpp0,hot
173.9,-41.4667,2019-02-10 09:00:10,"It’s a #riesling kinda evening. Great way to wind down after a busy, hot weekend. @pegasusbaywine #nzwine @ Rapaura https://t.co/HqpF9Lm9Ev",hot
28.978144,41.007932,2019-02-10 10:07:20,Mutlu anlarda Hot Power Energy Drink. Hep yanında🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃🥃❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️💪💪💪💪💪💪💪💪💪💪💪💪💪… https://t.co/pGNCMI4mcj,hot
-48.75367437,-17.77271796,2019-02-10 13:02:15,"I'm at Hot Park in Rio Quente, GO https://t.co/UCuQ8pBiUl",hot
-80.55577,35.893534,2019-02-10 11:28:27,"Nikolaev Ukraine to Budapest Hungary ,snow
#the9jaboy #mrtourist #nikolaev #snow #budapest #hungary #rest_in_odessa… https://t.co/cyPe5zovxL",snow
13.38333333,48.96666667,2019-02-10 13:24:48,"Lynx in the snow @ Bavarian Forest,snow
.....,snow
#lynx #eurasianlynx #cat #ears #snow #germany #bavaria #bavarianforest… https://t.co/cO9bGDMhSe",snow
-122.459,47.2414,2019-02-10 15:53:44,#whisperedfilmsproductions #independentfilm #canon #snow #snowday #snowphotography #piercecountyphotographer… https://t.co/PHZnsFTgwR,snow
-111.074249,45.6706102,2019-02-10 15:56:02,AP:  Jackson refuge resumes feeding elk amid deep snow https://t.co/DxtP0ZdMRW,snow
115.58898544,-3.71010893,2019-02-10 07:50:30,Hanya twitter sosmed &amp; sumber membaca yang baik !,twitter
11.61454154,50.95251465,2019-02-10 13:10:23,Ich wurde gestern wieder meinem Twitter Namen gerecht 🤷🏻‍♂️,twitter
109.133,-6.8692,2019-02-10 06:20:46,"Namia joget sayur kool.. @ Tegal, Central Java https://t.co/CCCn91JIUn",java
13.4344225,52.513623,2019-02-10 12:25:02,Portfolio: „Illustration für Kinder“ von Alice Murace → https://t.co/ADk1iqHkQo https://t.co/SaK9brvxog,illustration
39.1660135,21.54327597,2019-02-10 06:12:03,"I'm at King Fahad Hospital in Jeddah, Jeddah,KSA https://t.co/wHCrfTCxbK",king
39.24229191,21.49207909,2019-02-10 07:16:51,"طيب و بمناسبة الجو 💔 (@ King Abdulaziz University (KAU) - @kau_news in Jeddah, Makkah Province w/ @l_884 @kabli188) https://t.co/uIttUhkO0B",king
-162.26623,55.11635,2019-02-10 09:45:52,"KING COVE,AK (PAVC) ASOS reports gust of 51 knots (58.7 mph) from W @ 0944Z -- PAVC 100944Z AUTO 27040G51KT 2 1/2SM… https://t.co/JqmssyS9Qb",king
39.24229191,21.49207909,2019-02-10 09:53:13,"I'm at King Abdulaziz University (KAU) - @kau_news in Jeddah, Makkah Province https://t.co/lVIcilbX9L",king
39.24229191,21.49207909,2019-02-10 10:05:29,"I'm at King Abdulaziz University (KAU) - @kau_news in Jeddah, Makkah Province w/ @rotananr @shamagh1 @jehan_fe https://t.co/avP5vfkdcs",king
39.23447338,21.49654143,2019-02-10 10:19:00,"I'm at King Abdulaziz University Hospital - @kauweb in Jeddah, Western Province https://t.co/FH4BdIJjUE",king
39.24229191,21.49207909,2019-02-10 10:47:12,"العلم احسن من السربته (@ King Abdulaziz University (KAU) - @kau_news in Jeddah, Makkah Province w/ @jehan_fe… https://t.co/KIHQllY7A4",king
39.23447338,21.49654143,2019-02-10 12:56:30,"I'm at King Abdulaziz University Hospital - @kauweb in Jeddah, Western Province https://t.co/WeVbSB4Y05",king
29.31648016,40.90809636,2019-02-10 15:54:16,"I'm at Burger King in Pendik, Türkiye https://t.co/qWYohfSXzc",king
-116.22403039,50.46882117,2019-02-10 16:06:15,“May your dreams be larger than mountains and may you have the courage to scale their summits.” -Harley King… https://t.co/Gf5JjqpTVg,king
101.38075078,2.94887196,2019-02-10 11:02:45,[29-1 17:48] 👍😘Ismailmeswanmeswan😘👍: [27-1 17:50] 👍😘Ismailmeswanmeswan😘👍: Excuse me my great mother mom Queen Eliza… https://t.co/A4HcRJ5oGa,mother
116.04612116,5.94855347,2019-02-10 13:03:46,"Picnic with Al Intisar Group ❤️AIA Public Takaful 🌹,group
#lovemyjob,group
#alintisargroup ,group
#aiapublictakaful… https://t.co/d4fK8i3XOE",group
100.25874462,5.29480703,2019-02-10 16:04:27,"除夕夜。大合照 :),group
The CNY Eve . Family Group Photo ;),group
#throwback #yongfamily #family #reunion #cny2019 #cnyeve #dinner… https://t.co/7vmbrMQ788",group
5.38465,43.29333,2019-02-10 12:43:54,Voilà de quoi j'ai envie 😉 à O Lounge Fish SPA https://t.co/Qu2ZQn6jFB,fish
103.95005,1.34041,2019-02-10 08:27:49,"The 3rd Overcome Diaries post. First week in ICU - Part 2. ,read
.,read
👇 Read the full post!… https://t.co/LqzoGI2XZ5",read
51.5310398,25.2854473,2019-02-10 09:48:39,"We're hiring! Read about our latest job opening here: Electrical Inspector - https://t.co/QHhTJS2nGJ #Doha, Doha #Construction",read
-75.3854728,38.6901134,2019-02-10 13:02:32,"We're hiring! Read about our latest job opening here: CDL Driver for Residential Routes, Up to 5K Benefits Reimburs… https://t.co/Ped0VLxZ85",read
-81.6379033,41.3686645,2019-02-10 14:45:15,"We're hiring! Read about our latest job opening here: OnBase Administrator - https://t.co/VKfrwu0ZTh #IT #Independence, OH",read
-80.0463562,32.8105699,2019-02-10 15:37:31,"We're hiring! Read about our latest job opening here: Sales Floor Dept Supervisor - https://t.co/FdWzpQS0vr #Sales #Charleston, SC",read
-84.4227648,33.9890692,2019-02-10 15:58:56,"Panera Bread is hiring in Marietta, GA! Read about our latest Cafe Hourly job opening via the link in our bio: Cate… https://t.co/zmetpeSH40",read
-43.43076095,-22.79712546,2019-02-10 08:17:06,"Cheguei (@ base do Ds in Nilopolis, Rio de Janeiro) https://t.co/263PIR7gvp",base
103.6520978,1.58746862,2019-02-10 06:56:56,"I'm at warong pak abu, mee bandung power, kpg jaya sepakat, senai, johor in Senai, Johor https://t.co/TAZCMRpa41",power
-85.51138296,40.89264154,2019-02-10 06:09:10,Tower Belles - Women’s Grand Champion at Huntington North HS in north-central Indiana!  Awesome job ladies! @ Hunti… https://t.co/Sq1BeQHPpt,north
101.28982216,4.17858184,2019-02-10 07:52:11,"I'm at R&amp;R Tapah - North Bound in Tapah, Perak https://t.co/6Zq1JzszZ3",north
-74.062427,40.330309,2019-02-10 10:01:41,Cleared: Construction on #NJ35 Both directions from North of CR 13A/Sycamore Av to South of CR 520/Broad St/Newman Springs Rd,north
-1.34206,54.23274,2019-02-10 10:03:59,"Cup QF #UTMR #PM1 @ Thirsk, North Yorkshire https://t.co/KDee4nYEUV",north
-77.0909809,38.8816208,2019-02-10 14:15:11,"Nestle Waters North America is hiring in #Arlington, VA! Click the link in our bio to apply: People Communications… https://t.co/DM3QC94DFv",north
